,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,movie_title,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,movie_imdb_link,num_user_for_reviews,language,country,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,director_cat,actor2_cat,genres_cat,actor_1_cat,actor_3_cat,plot_keywords_cat,content_rating_cat
4596,33,88,29,117,499,21210,Safe Men ,2735,1141,0,http://www.imdb.com/title/tt0120813/?ref_=fn_tt_tt_1,52,English,USA,1000000,1998,230,6.1,1.85,157,1102,1948,566,689,1704,4218,9
4597,8,105,5,73,590,48976946.02,Speedway Junky ,1434,1042,2,http://www.imdb.com/title/tt0155197/?ref_=fn_tt_tt_1,43,English,USA,1000000,1999,231,5.2,,27,1650,2158,728,1464,25,2558,9
4598,95,98,8,14,96,22434,The Last Big Thing ,334,196,1,http://www.imdb.com/title/tt0161743/?ref_=fn_tt_tt_1,17,English,USA,40645199.5,1996,71,6.9,1.85,43,448,1733,600,1983,1394,399,9
4599,29,82,82,490,2000,12996,The Specials ,1938,3905,0,http://www.imdb.com/title/tt0181836/?ref_=fn_tt_tt_1,54,English,USA,1000000,2000,571,6,1.85,210,415,1179,179,971,1416,346,9
4600,3,89,32,256,386,48976946.02,16 to Life ,397,1647,1,http://www.imdb.com/title/tt1130087/?ref_=fn_tt_tt_1,6,English,USA,1000000,2009,261,6.3,1.78,143,173,853,688,1953,1219,1897,5
4601,71,78,0,61,262,10018,Alone with Her ,3228,509,0,http://www.imdb.com/title/tt0472259/?ref_=fn_tt_tt_1,31,English,USA,1000000,2006,163,6.1,1.85,244,655,143,732,953,1682,4004,5
4602,36,97,4,150,446,62480,Creative Control ,1048,928,1,http://www.imdb.com/title/tt3277624/?ref_=fn_tt_tt_1,7,English,USA,1000000,2015,171,5.5,2.39,793,185,103,842,1419,2245,1119,9
4603,56,81,0,394,975,6387,Special ,4862,2694,0,http://www.imdb.com/title/tt0479162/?ref_=fn_tt_tt_1,37,English,USA,1000000,2006,645,6.9,1.85,0,818,2165,638,1314,1293,3687,9
4604,8,90,18,422,491,5494,Sparkler ,377,2633,3,http://www.imdb.com/title/tt0124137/?ref_=fn_tt_tt_1,13,English,USA,40645199.5,1997,490,5.6,,17,478,1192,600,608,3280,1308,9
4605,3,97,0,94,639,48976946.02,The Helix... Loaded ,534,1188,2,http://www.imdb.com/title/tt0401462/?ref_=fn_tt_tt_1,9,English,USA,1000000,2005,361,1.9,1.78,128,0,2798,44,1689,1521,2971,9
4606,8,88,53,176,563,721,In Her Line of Fire ,783,1284,2,http://www.imdb.com/title/tt0487156/?ref_=fn_tt_tt_1,12,English,Germany,1000000,2006,288,4.1,1.85,42,265,1803,220,431,1537,2475,9
4607,9,96,436,4,474,703,The Jimmy Show ,480,920,3,http://www.imdb.com/title/tt0271020/?ref_=fn_tt_tt_1,21,English,USA,1500000,2001,436,5.4,1.85,47,707,940,600,1180,1246,1599,9
4608,87,105,50,8,327,48976946.02,Heli ,3499,351,0,http://www.imdb.com/title/tt2852376/?ref_=fn_tt_tt_1,15,Spanish,Mexico,1000000,2013,9,6.8,1.85,0,75,147,728,1039,1103,3197,5
4609,6,,3,4,7,48976946.02,Karachi se Lahore ,876,19,9,http://www.imdb.com/title/tt4590482/?ref_=fn_tt_tt_1,15,Urdu,Pakistan,1000000,2015,5,7,,259,2295,231,642,1539,1462,4699,5
4610,14,76,57,228,442,48976946.02,Loving Annabelle ,9190,1635,0,http://www.imdb.com/title/tt0323120/?ref_=fn_tt_tt_1,75,English,USA,1000000,2006,403,6.7,1.85,501,1245,1564,834,727,1931,4691,5
4611,20,96,0,396,782,48976946.02,Hits ,1359,2607,1,http://www.imdb.com/title/tt3145220/?ref_=fn_tt_tt_1,8,English,USA,1000000,2014,490,5.8,1.78,903,492,1876,600,809,143,3236,5
4612,23,99,0,131,363,48976946.02,Jimmy and Judy ,1420,997,2,http://www.imdb.com/title/tt0425151/?ref_=fn_tt_tt_1,26,English,USA,1000000,2006,275,6.2,,138,1827,2,732,1404,1384,4717,9
4613,6,90,15,106,984,48976946.02,Frat Party ,1612,1752,4,http://www.imdb.com/title/tt1414361/?ref_=fn_tt_tt_1,28,English,USA,1000000,2009,157,2.8,16,297,1900,1633,565,1536,101,3833,9
4614,12,94,82,47,694,48976946.02,The Party's Over ,340,964,1,http://www.imdb.com/title/tt0060816/?ref_=fn_tt_tt_1,7,English,UK,40645199.5,1965,196,7.3,1.37,32,813,801,756,1434,2039,1760,5
4616,12,93,923,904,34000,48976946.02,The Poker House ,3943,52113,3,http://www.imdb.com/title/tt1014806/?ref_=fn_tt_tt_1,24,English,USA,40645199.5,2008,17000,6.5,1.85,599,1376,485,756,843,357,1668,9
4618,64,89,23,23,199,48976946.02,ZMD: Zombies of Mass Destruction ,3650,292,0,http://www.imdb.com/title/tt1134674/?ref_=fn_tt_tt_1,39,English,USA,500000,2009,37,5.1,1.85,0,1279,1205,677,1633,1856,3334,9
4619,7,83,142,317,458,48976946.02,Snow White: A Deadly Summer ,634,1549,1,http://www.imdb.com/title/tt2149137/?ref_=fn_tt_tt_1,14,English,USA,1000000,2012,383,2.2,1.78,150,493,2516,869,1262,3145,4734,7
4620,9,96,0,0,90,48976946.02,Hidden Away ,955,90,0,http://www.imdb.com/title/tt3289362/?ref_=fn_tt_tt_1,7,Spanish,Spain,40645199.5,2014,0,7.2,2.35,68,1592,1000,834,1995,1692,1810,16
4621,21,90,0,360,898,48976946.02,My Last Day Without You ,982,2116,1,http://www.imdb.com/title/tt1679248/?ref_=fn_tt_tt_1,12,English,USA,1000000,2011,395,5.7,1.66,370,2077,1828,632,1401,2680,2397,5
4623,1,84,142,402,10000,48976946.02,Doc Holliday's Revenge ,93,11466,3,http://www.imdb.com/title/tt3359872/?ref_=fn_tt_tt_1,6,English,USA,1000000,2014,854,3.8,1.78,54,493,2729,896,1963,2650,42,7
4624,95,83,224,37,224,48976946.02,Black Rock ,6531,344,1,http://www.imdb.com/title/tt1930294/?ref_=fn_tt_tt_1,47,English,USA,40645199.5,2012,59,4.7,1.85,0,1248,187,880,1017,1467,1474,9
4625,40,96,0,177,335,48976946.02,Truth or Die ,6513,1226,2,http://www.imdb.com/title/tt1838722/?ref_=fn_tt_tt_1,41,English,UK,1000000,2012,334,5.6,2.35,968,1910,97,872,437,1511,2423,5
4626,6,94,6,0,92,48976946.02,The Pet ,425,109,0,http://www.imdb.com/title/tt0825728/?ref_=fn_tt_tt_1,24,English,USA,1000000,2006,17,3.9,,91,424,2231,845,1191,3063,3667,5
4628,39,95,53,253,677,48976946.02,Fear Clinic ,6256,1825,0,http://www.imdb.com/title/tt2165765/?ref_=fn_tt_tt_1,19,English,USA,1000000,2015,366,5.2,2.35,936,1908,1561,869,92,1058,1467,9
4629,150,93,3,115,214,48976946.02,Zombie Hunter ,2057,656,2,http://www.imdb.com/title/tt2446502/?ref_=fn_tt_tt_1,30,English,USA,1000000,2013,211,3.5,2.35,0,1232,2547,180,802,1433,3516,5
4632,32,103,17,113,754,48976946.02,Charly ,4998,1567,0,http://www.imdb.com/title/tt0062794/?ref_=fn_tt_tt_1,55,English,USA,40645199.5,1968,605,7.1,2.35,785,1821,738,835,349,608,3587,6
4633,78,87,0,302,696,48976946.02,Banshee Chapter ,6265,1618,1,http://www.imdb.com/title/tt2011276/?ref_=fn_tt_tt_1,56,English,Germany,950000,2013,371,5.5,,2000,211,1508,880,1352,2281,3884,9
4634,,30,,223,775,48976946.02,Jesse             ,954,1713,8,http://www.imdb.com/title/tt0156196/?ref_=fn_tt_tt_1,14,English,USA,40645199.5,2002.162907,275,5.9,,57,653,662,565,566,435,178,5
4635,8,100,12,354,529,48976946.02,Ask Me Anything ,7870,2468,1,http://www.imdb.com/title/tt2505294/?ref_=fn_tt_tt_1,64,English,USA,950000,2014,413,6,,884,72,1003,756,1062,498,1475,5
4636,6,90,29,558,1000,48976946.02,And Then Came Love ,443,2504,1,http://www.imdb.com/title/tt0825346/?ref_=fn_tt_tt_1,4,English,USA,989000,2007,569,4.8,,42,1868,1981,688,1914,916,3896,5
4637,9,83,0,17,56,48976946.02,Food Chains ,265,104,0,http://www.imdb.com/title/tt2141739/?ref_=fn_tt_tt_1,3,English,USA,913000,2014,28,7.1,,489,2002,2346,753,65,1041,4749,5
4638,134,108,603,279,10000,9600000,On the Waterfront ,100890,11094,2,http://www.imdb.com/title/tt0047296/?ref_=fn_tt_tt_1,281,English,USA,910000,1954,416,8.2,1.85,0,632,1482,728,1227,2786,3426,5
4639,18,100,28,501,945,20186,L!fe Happens ,6025,2924,8,http://www.imdb.com/title/tt1726589/?ref_=fn_tt_tt_1,15,English,USA,930000,2011,756,5.7,2.35,995,1243,978,565,991,1894,4152,9
4640,233,113,163,27,131,1185783,"4 Months, 3 Weeks and 2 Days ",44763,264,0,http://www.imdb.com/title/tt1032846/?ref_=fn_tt_tt_1,172,Romanian,Romania,590000,2007,60,7.9,1.85,14000,420,2834,756,82,88,4028,5
4641,10,97,171,76,1000,48976946.02,The Horror Network Vol. 1 ,139,1343,0,http://www.imdb.com/title/tt3034146/?ref_=fn_tt_tt_1,3,English,USA,3000000,2015,171,7.3,,52,256,357,869,813,1417,919,5
4642,231,104,171,0,109,1007962,Hard Candy ,131969,117,0,http://www.imdb.com/title/tt0424136/?ref_=fn_tt_tt_1,651,English,USA,950000,2005,8,7.1,2.35,12000,536,954,732,1427,2517,2724,9
4643,65,91,91,659,982,381186,The Quiet ,13485,3299,0,http://www.imdb.com/title/tt0414951/?ref_=fn_tt_tt_1,90,English,USA,900000,2005,796,6.4,2.35,698,951,666,845,1020,940,3401,9
4644,76,107,32,127,144,439958,Circumstance ,6277,509,1,http://www.imdb.com/title/tt1684628/?ref_=fn_tt_tt_1,43,Persian,France,40645199.5,2011,127,5.9,2.35,0,1466,2291,756,1670,2995,2965,9
4645,327,85,0,88,282,16097842,Fruitvale Station ,53919,687,0,http://www.imdb.com/title/tt2334649/?ref_=fn_tt_tt_1,168,English,USA,900000,2013,270,7.5,1.85,17000,1977,1912,556,18,231,232,9
4646,62,101,6,727,975,6643,The Brass Teapot ,11965,4184,2,http://www.imdb.com/title/tt1935902/?ref_=fn_tt_tt_1,39,English,USA,900000,2012,947,6.4,2.35,0,1823,1923,670,752,93,4630,9
4647,116,70,11,8,16,102797150,Bambi ,94225,63,0,http://www.imdb.com/title/tt0034492/?ref_=fn_tt_tt_1,136,English,USA,40645199.5,1942,12,7.4,1.33,0,915,766,490,1650,194,894,0
4648,73,88,0,102,465,442638,The Hammer ,5489,897,1,http://www.imdb.com/title/tt0814130/?ref_=fn_tt_tt_1,23,English,USA,850000,2007,140,7.3,,337,319,2294,691,916,11,1890,9
4650,35,107,6,522,23000,819939,Latter Days ,14580,26017,2,http://www.imdb.com/title/tt0345551/?ref_=fn_tt_tt_1,252,English,USA,850000,2003,813,7.2,1.85,0,284,2333,632,958,1355,2840,9
4651,2,78,0,0,0,48976946.02,Elza ,19,0,1,http://www.imdb.com/title/tt1852001/?ref_=fn_tt_tt_1,2,French,France,900000,2011,0,6.7,16,24,1424,514,756,1762,3112,4109,5
4652,6,90,66,734,904,48976946.02,1982 ,122,5435,4,http://www.imdb.com/title/tt2388621/?ref_=fn_tt_tt_1,3,English,USA,1000000,2013,782,7.1,,181,2243,2403,756,198,2622,4682,9
4653,115,88,15,567,938,1243961,"For a Good Time, Call... ",13421,3770,0,http://www.imdb.com/title/tt1996264/?ref_=fn_tt_tt_1,34,English,USA,850000,2012,904,6,2.35,0,954,201,565,790,2407,4160,9
4654,193,92,43,172,904,3094687,Celeste & Jesse Forever ,24391,1751,2,http://www.imdb.com/title/tt1405365/?ref_=fn_tt_tt_1,61,English,USA,40645199.5,2012,517,6.7,2.35,0,1343,1202,632,119,2745,1791,9
4655,16,95,14,221,284,15278,Time Changer ,1742,1185,1,http://www.imdb.com/title/tt0295725/?ref_=fn_tt_tt_1,158,English,USA,825000,2002,234,5.6,1.85,409,1842,598,785,636,1216,1852,6
4656,68,85,46,141,418,48976946.02,London to Brighton ,7308,926,0,http://www.imdb.com/title/tt0490166/?ref_=fn_tt_tt_1,72,English,UK,500000,2006,146,7,2.35,933,1710,1394,732,1163,1153,1675,9
4657,16,86,63,175,489,48976946.02,American Hero ,2706,1278,2,http://www.imdb.com/title/tt4733536/?ref_=fn_tt_tt_1,23,English,USA,990000,2015,207,4.9,,549,1646,516,170,525,2314,3956,5
4659,354,123,0,620,786,7098492,A Separation ,151812,2501,2,http://www.imdb.com/title/tt1832382/?ref_=fn_tt_tt_1,264,Persian,Iran,500000,2011,712,8.4,1.85,48000,150,1651,824,1712,2590,749,7
4660,16,93,5,10,49,48976946.02,Crying with Laughter ,190,81,1,http://www.imdb.com/title/tt1349478/?ref_=fn_tt_tt_1,6,English,UK,40645199.5,2009,11,6.9,,33,1228,2592,893,881,1589,2998,5
4661,74,88,377,236,529,4771000,Welcome to the Dollhouse ,26513,1502,1,http://www.imdb.com/title/tt0114906/?ref_=fn_tt_tt_1,174,English,USA,800000,1995,502,7.5,1.85,0,2213,1540,600,697,585,2381,9
4662,11,114,9,86,159,1001437,Ruby in Paradise ,2039,423,1,http://www.imdb.com/title/tt0108000/?ref_=fn_tt_tt_1,28,English,USA,800000,1993,143,7.2,1.85,81,2282,2724,834,62,894,3529,9
4663,59,88,6,68,302,2073984,Raising Victor Vargas ,4743,663,1,http://www.imdb.com/title/tt0316188/?ref_=fn_tt_tt_1,135,English,France,800000,2002,270,7.2,1.85,219,1777,1912,834,1922,1727,1608,9
4664,71,110,21,3,426,9950,Pandora's Box ,7431,455,1,http://www.imdb.com/title/tt0018737/?ref_=fn_tt_tt_1,84,German,Germany,40645199.5,1929,20,8,1.33,926,753,931,728,1168,1097,3835,5
4665,5,95,0,167,940,48976946.02,Harrison Montgomery ,59,1484,2,http://www.imdb.com/title/tt0870118/?ref_=fn_tt_tt_1,1,English,USA,850000,2008,188,7.4,1.78,18,452,1913,756,1234,855,311,5
4666,25,83,0,0,24,48976946.02,Live-In Maid ,772,29,0,http://www.imdb.com/title/tt0356453/?ref_=fn_tt_tt_1,11,Spanish,Argentina,800000,2004,5,7.2,,83,1182,1085,756,1421,616,2368,16
4667,29,104,37,501,574,144583,Deterrence ,2256,1983,0,http://www.imdb.com/title/tt0158583/?ref_=fn_tt_tt_1,79,English,France,800000,1999,573,6.5,1.85,130,1932,1505,845,1047,3162,3064,9
4668,17,94,3,181,262,48976946.02,The Mudge Boy ,3480,991,1,http://www.imdb.com/title/tt0339419/?ref_=fn_tt_tt_1,30,English,USA,800000,2003,262,7.2,,396,1511,2734,728,1988,2842,3439,9
4669,13,87,0,258,1000,58163,The Young Unknowns ,122,2359,0,http://www.imdb.com/title/tt0186719/?ref_=fn_tt_tt_1,3,English,USA,40645199.5,2000,749,4.2,,4,306,822,756,1129,235,1601,9
4671,224,91,75,13,35,41709,Dead Snow ,54601,116,0,http://www.imdb.com/title/tt1278340/?ref_=fn_tt_tt_1,200,Norwegian,Norway,800000,2009,16,6.4,1.85,23000,2244,2615,672,184,174,4621,5
4672,33,90,38,69,214,1310270,Saints and Soldiers ,17725,587,0,http://www.imdb.com/title/tt0373283/?ref_=fn_tt_tt_1,157,English,USA,780000,2003,115,6.8,,1000,1979,1620,88,367,1886,1050,7
4673,1,14,0,37,134,48976946.02,Vessel ,292,315,1,http://www.imdb.com/title/tt2164708/?ref_=fn_tt_tt_1,3,English,USA,40645199.5,2012,93,6.2,,14,385,65,878,1824,3327,700,5
4674,100,112,0,425,11000,115000000,American Graffiti ,63839,14954,1,http://www.imdb.com/title/tt0069704/?ref_=fn_tt_tt_1,238,English,USA,777000,1973,2000,7.5,2.35,0,761,2378,621,684,2077,2439,6
4675,21,75,21,0,25,48976946.02,Iraq for Sale: The War Profiteers ,1477,25,0,http://www.imdb.com/title/tt0815181/?ref_=fn_tt_tt_1,24,English,USA,750000,2006,0,7.7,1.78,274,1907,1512,755,1688,889,789,5
4676,82,86,8,357,2000,5518918,Aqua Teen Hunger Force Colon Movie Film for Theaters ,12160,3071,0,http://www.imdb.com/title/tt0455326/?ref_=fn_tt_tt_1,73,English,USA,750000,2007,424,6.9,1.85,307,1476,944,10,1855,567,1573,9
4677,271,86,365,522,934,4007792,Safety Not Guaranteed ,101287,2714,0,http://www.imdb.com/title/tt1862079/?ref_=fn_tt_tt_1,260,English,USA,750000,2012,830,7,2.35,31000,400,1815,632,1238,1494,2937,9
4678,5,89,15,95,312,7705974,Kevin Hart: Laugh at My Pain ,3543,548,1,http://www.imdb.com/title/tt1999192/?ref_=fn_tt_tt_1,8,English,USA,40645199.5,2011,135,7.5,1.85,614,1356,1625,595,735,1483,4744,9
4679,255,95,214,246,513,26297,Kill List ,25750,1269,0,http://www.imdb.com/title/tt1788391/?ref_=fn_tt_tt_1,209,English,UK,500000,2011,257,6.3,2.35,0,180,253,739,1362,2401,4000,5
4680,292,101,243,74,969,77501,The Innkeepers ,27260,1252,0,http://www.imdb.com/title/tt1594562/?ref_=fn_tt_tt_1,247,English,USA,750000,2011,128,5.5,2.35,0,2188,1162,869,1116,2502,1678,9
4682,120,106,973,48,319,48976946.02,The Conformist ,17813,500,1,http://www.imdb.com/title/tt0065571/?ref_=fn_tt_tt_1,101,Italian,Italy,750000,1970,90,8.1,1.66,0,190,2580,756,820,875,3944,9
4683,31,88,168,21,108,47329,Interview with the Assassin ,1661,243,0,http://www.imdb.com/title/tt0308411/?ref_=fn_tt_tt_1,31,English,USA,750000,2002,72,6.6,1.78,163,1625,505,756,1545,2690,3156,9
4684,114,99,4,201,1000,18378,Donkey Punch ,9376,1558,0,http://www.imdb.com/title/tt0988849/?ref_=fn_tt_tt_1,74,English,UK,900000,2008,233,5.2,1.85,0,1674,2064,714,977,3183,4585,9
4685,233,90,129,280,935,48976946.02,All the Boys Love Mandy Lane ,25951,2170,1,http://www.imdb.com/title/tt0490076/?ref_=fn_tt_tt_1,129,English,USA,750000,2006,611,5.6,2.35,2000,1172,1968,869,1177,3328,3730,9
4686,8,95,3,118,717,48976946.02,Bled ,851,1117,0,http://www.imdb.com/title/tt0997143/?ref_=fn_tt_tt_1,30,English,USA,750000,2009,134,3.1,1.85,128,368,1269,869,471,2309,1141,9
4687,153,85,160,433,998,48976946.02,High Noon ,80193,2496,0,http://www.imdb.com/title/tt0044706/?ref_=fn_tt_tt_1,333,English,USA,750000,1952,575,8.1,1.37,3000,718,1712,895,631,2023,1007,6
4688,53,170,23,2,7,7830611,Hoop Dreams ,18980,15,0,http://www.imdb.com/title/tt0110057/?ref_=fn_tt_tt_1,74,English,USA,700000,1994,6,8.3,1.33,0,2111,210,746,1956,1319,1225,7
4689,49,86,30,14,262,3278611,Rize ,2877,321,0,http://www.imdb.com/title/tt0436724/?ref_=fn_tt_tt_1,46,English,USA,40645199.5,2005,23,7.1,1.33,903,511,526,752,1049,3204,2968,7
4690,4,,364,567,22000,48976946.02,Destiny ,3089,26578,0,http://www.imdb.com/title/tt2983582/?ref_=fn_tt_tt_1,11,English,USA,40645199.5,2014,4000,8.1,,1000,1190,1634,106,1484,1011,4074,5
4691,64,97,52,36,80,1141829,L.I.E. ,8509,209,1,http://www.imdb.com/title/tt0242587/?ref_=fn_tt_tt_1,109,English,USA,700000,2001,67,7.2,1.85,420,1520,382,704,11,3314,3824,4
4692,23,104,0,195,601,48976946.02,The Sisterhood of Night ,1354,1581,,http://www.imdb.com/title/tt1015471/?ref_=fn_tt_tt_1,17,English,USA,1000000,2014,524,6.3,2.35,523,302,1476,832,1095,2034,336,7
4693,8,88,0,311,618,48976946.02,B-Girl ,551,2476,0,http://www.imdb.com/title/tt0964179/?ref_=fn_tt_tt_1,10,English,USA,40645199.5,2009,592,4,,303,640,2854,822,21,901,2335,7
4696,208,106,31,71,33000,2694973,Half Nelson ,70885,33734,2,http://www.imdb.com/title/tt0468489/?ref_=fn_tt_tt_1,189,English,USA,700000,2006,519,7.2,1.85,0,1978,2768,756,1637,1496,1676,9
4697,2,107,0,236,752,10508,Naturally Native ,103,1763,4,http://www.imdb.com/title/tt0133117/?ref_=fn_tt_tt_1,6,English,USA,700000,1998,282,6.5,,102,1009,56,756,733,2215,3205,7
4698,25,84,21,48,465,2301777,Hav Plenty ,819,714,2,http://www.imdb.com/title/tt0126938/?ref_=fn_tt_tt_1,36,English,USA,650000,1997,170,6.5,,161,376,2362,565,707,544,4181,9
4699,8,91,0,137,696,48976946.02,Adulterers ,514,1210,3,http://www.imdb.com/title/tt4044464/?ref_=fn_tt_tt_1,1,English,USA,750000,2015,320,4.9,2.35,158,817,2581,732,1271,722,2728,5
4700,143,90,13,432,977,169719,Escape from Tomorrow ,7384,2483,0,http://www.imdb.com/title/tt2187884/?ref_=fn_tt_tt_1,79,English,USA,40645199.5,2013,511,5.2,1.85,0,1829,1644,855,1895,139,3561,5
4701,21,103,2,442,628,48976946.02,Starsuckers ,474,1683,0,http://www.imdb.com/title/tt1510934/?ref_=fn_tt_tt_1,8,English,UK,400000,2009,474,7.4,,203,331,1064,744,1563,976,2667,5
4702,1,71,0,21,1000,48976946.02,The Hadza: Last of the First ,5,1359,1,http://www.imdb.com/title/tt2139721/?ref_=fn_tt_tt_1,1,English,USA,650000,2014,338,7.4,,5,197,651,744,51,1423,3775,5
4703,34,90,4,258,523,48976946.02,After ,3699,1553,0,http://www.imdb.com/title/tt1799508/?ref_=fn_tt_tt_1,27,English,USA,650000,2012,385,5.4,2.35,1000,1981,1767,858,1663,1779,3069,7
4704,5,67,4,2000,260000,48976946.02,Treachery ,344,283939,5,http://www.imdb.com/title/tt2380301/?ref_=fn_tt_tt_1,5,English,USA,625000,2013,21000,3.9,,0,2259,1725,845,1260,2258,4700,5
4705,10,94,7,912,956,48976946.02,Walter ,1432,4767,2,http://www.imdb.com/title/tt2016335/?ref_=fn_tt_tt_1,19,English,USA,700000,2015,945,5.3,,0,118,1463,600,1130,3303,1606,5
4706,66,81,10,23,610,3000000,Top Hat ,13269,824,2,http://www.imdb.com/title/tt0027125/?ref_=fn_tt_tt_1,98,English,USA,609000,1935,172,7.8,1.37,1000,1445,819,682,656,996,3364,0
4707,360,81,19,39,170,140530114,The Blair Witch Project ,186786,399,0,http://www.imdb.com/title/tt0185937/?ref_=fn_tt_tt_1,3400,English,USA,60000,1999,170,6.4,1.33,0,456,1433,869,695,2262,4118,9
4708,53,215,14,136,262,13300000,Woodstock ,12631,778,0,http://www.imdb.com/title/tt0066580/?ref_=fn_tt_tt_1,63,English,USA,600000,1970,227,8.1,2.2,0,1558,1315,750,889,1581,3735,9
4709,82,83,644,11,119,48976946.02,The Kentucky Fried Movie ,13915,190,0,http://www.imdb.com/title/tt0076257/?ref_=fn_tt_tt_1,109,English,USA,650000,1977,29,6.5,1.85,0,1109,243,565,444,3098,3909,9
4710,15,106,16,254,602,171988,Mercy Streets ,448,1281,1,http://www.imdb.com/title/tt0243415/?ref_=fn_tt_tt_1,16,English,USA,600000,2000,266,5.6,1.85,12,1148,654,196,1761,678,2866,7
4712,18,90,4,218,919,13493,Broken Vessels ,531,2288,0,http://www.imdb.com/title/tt0149964/?ref_=fn_tt_tt_1,19,English,USA,600000,1998,711,6.6,1.85,51,2025,1219,756,1966,392,4444,9
4715,15,115,3,0,0,48976946.02,Crop Circles: Quest for Truth ,204,0,0,http://www.imdb.com/title/tt0331225/?ref_=fn_tt_tt_1,13,English,USA,750000,2002,0,7,,32,2329,560,744,998,1073,3289,5
4716,,90,0,271,595,48976946.02,Light from the Darkroom ,6,1754,0,http://www.imdb.com/title/tt3130704/?ref_=fn_tt_tt_1,1,English,USA,600000,2014,412,8,,9,1322,2612,252,1635,2063,2804,7
4717,18,102,12,2,541,48976946.02,Irreplaceable ,389,553,2,http://www.imdb.com/title/tt5078326/?ref_=fn_tt_tt_1,1,French,France,40645199.5,2016,8,7.2,,36,2184,953,600,621,2111,3623,5
4719,105,87,44,704,785,515005,A Hard Day's Night ,31429,2538,1,http://www.imdb.com/title/tt0058182/?ref_=fn_tt_tt_1,219,English,UK,560000,1964,725,7.7,1.75,0,1862,2328,681,1471,1145,2223,0
4721,4,88,11,221,2000,48976946.02,Love Letters ,487,2996,1,http://www.imdb.com/title/tt0085871/?ref_=fn_tt_tt_1,9,English,USA,550000,1983,433,6.1,,7,78,2436,834,792,140,154,9
4723,50,122,589,150,848,33451479,Fireproof ,17068,1164,0,http://www.imdb.com/title/tt1129423/?ref_=fn_tt_tt_1,215,English,USA,500000,2008,153,6.5,1.85,0,53,1536,834,1065,1015,2832,6
4724,19,115,95,0,0,48976946.02,Faith Connections ,113,0,1,http://www.imdb.com/title/tt2768766/?ref_=fn_tt_tt_1,3,Hindi,India,550000,2013,0,7,1.85,126,1687,2135,535,168,2981,3907,5
4725,5,86,24,142,407,39552600,Benji ,3411,1090,0,http://www.imdb.com/title/tt0071206/?ref_=fn_tt_tt_1,36,English,USA,500000,1974,189,6.1,1.85,816,1053,2198,446,607,937,880,1
4726,235,79,9,7,48,30500882,Open Water ,42256,67,1,http://www.imdb.com/title/tt0374102/?ref_=fn_tt_tt_1,916,English,USA,500000,2003,10,5.7,1.85,0,340,2471,341,187,716,1495,9
4728,95,97,8,22,423,17000000,Kingdom of the Spiders ,3274,516,0,http://www.imdb.com/title/tt0076271/?ref_=fn_tt_tt_1,84,English,USA,500000,1977,23,5.9,1.85,0,1075,1088,877,1971,3142,3440,6
4729,84,105,2,0,0,8044906,Mad Hot Ballroom ,3156,0,2,http://www.imdb.com/title/tt0438205/?ref_=fn_tt_tt_1,65,English,USA,40645199.5,2005,0,7.5,1.85,588,1425,895,748,694,2525,1396,6
4730,154,89,310,587,22000,5739376,The Station Agent ,58260,24419,0,http://www.imdb.com/title/tt0340377/?ref_=fn_tt_tt_1,286,English,USA,500000,2003,833,7.7,1.85,0,2227,1343,600,1484,2547,268,9
4731,20,120,3,234,984,3773863,To Save a Life ,4583,2563,1,http://www.imdb.com/title/tt1270286/?ref_=fn_tt_tt_1,55,English,USA,1000000,2009,801,7.1,2.35,0,252,2495,756,1536,682,1658,7
